filename,lat,lon,name,source,captured_at
mapillary_1198697592198513.jpg,18.552628,73.8787062,"Location (18.5526, 73.8787)",mapillary,1765513486520
mapillary_1069369358678332.jpg,18.552327414553,73.88365391756,"Location (18.5523, 73.8837)",mapillary,1770196875036
mapillary_1302295118394313.jpg,18.552267797069,73.883671260111,"Location (18.5523, 73.8837)",mapillary,1770196870033
mapillary_141848711198137.jpg,18.536017824925,73.830120834098,"Location (18.5360, 73.8301)",mapillary,1546086305382
mapillary_486335129283582.jpg,18.536122190927,73.830126719541,"Location (18.5361, 73.8301)",mapillary,1546086306492
mapillary_1175503552904220.jpg,18.53666747159,73.830140284923,"Location (18.5367, 73.8301)",mapillary,1546086312341
mapillary_219650489926389.jpg,18.536313551292,73.830127841451,"Location (18.5363, 73.8301)",mapillary,1546086308443
mapillary_112112670947479.jpg,18.536441599972,73.8320376,"Location (18.5364, 73.8320)",mapillary,1562351093000
mapillary_1257160854812757.jpg,18.5364255,73.8323316,"Location (18.5364, 73.8323)",mapillary,1562351113000
mapillary_134445142052263.jpg,18.535433399972,73.831305599972,"Location (18.5354, 73.8313)",mapillary,1562350913000
mapillary_185444746784372.jpg,18.53754636281,73.830127848347,"Location (18.5375, 73.8301)",mapillary,1546086322365
mapillary_1139853073149575.jpg,18.537981358546,73.830041888016,"Location (18.5380, 73.8300)",mapillary,1546086327286
mapillary_122770386506197.jpg,18.538122732261,73.830088807003,"Location (18.5381, 73.8301)",mapillary,1542840332226
mapillary_264965442033234.jpg,18.487771582983,73.825641363564,"Location (18.4878, 73.8256)",mapillary,1539912505083
mapillary_288921602897419.jpg,18.487792219701,73.825452097313,"Location (18.4878, 73.8255)",mapillary,1539912503038
mapillary_1255435378204074.jpg,18.488799735842,73.826536850297,"Location (18.4888, 73.8265)",mapillary,1539912521980
mapillary_3557768694327806.jpg,18.488894831034,73.826568372414,"Location (18.4889, 73.8266)",mapillary,1539912523162
mapillary_1316611178734825.jpg,18.564641500963,73.877089659095,"Location (18.5646, 73.8771)",mapillary,1575114188057
mapillary_133001692201400.jpg,18.564663997883,73.877067454668,"Location (18.5647, 73.8771)",mapillary,1554872090454
mapillary_1007761633544894.jpg,18.566418,73.8788505,"Location (18.5664, 73.8789)",mapillary,1718166531007
mapillary_304139204648891.jpg,18.565718387753,73.877909164031,"Location (18.5657, 73.8779)",mapillary,1554872123476
mapillary_1040180637644309.jpg,18.5661463,73.8785763,"Location (18.5661, 73.8786)",mapillary,1718166536046
mapillary_1211027792659648.jpg,18.566276181737,73.878637480059,"Location (18.5663, 73.8786)",mapillary,1554877089362
mapillary_1107002706449988.jpg,18.553118729972,73.868165023378,"Location (18.5531, 73.8682)",mapillary,1580733922976
mapillary_1187580605048583.jpg,18.552942693863,73.86813847641,"Location (18.5529, 73.8681)",mapillary,1580733927217
mapillary_1076375779439308.jpg,18.55297847555,73.86748001516,"Location (18.5530, 73.8675)",mapillary,1580733936647
mapillary_1138000620019868.jpg,18.552994630548,73.867329428527,"Location (18.5530, 73.8673)",mapillary,1580733938385
mapillary_1566016837925470.jpg,18.5610813,73.8922321,"Location (18.5611, 73.8922)",mapillary,1766025628940
